interaction_id,time_of_day,device,location
4910,Afternoon,Mobile,San Francisco
4911,Afternoon,Tablet,San Francisco
4912,Evening,Mobile,New York
4913,Afternoon,Mobile,Chicago
4914,Night,Desktop,Los Angeles
4915,Morning,Desktop,Los Angeles
4916,Morning,Tablet,San Francisco
4917,Evening,Desktop,Chicago
4918,Night,Desktop,Houston
4919,Night,Tablet,Houston
4920,Morning,Mobile,Los Angeles
4921,Night,Desktop,Houston
4922,Afternoon,Desktop,Houston
4923,Evening,Desktop,Chicago
4924,Morning,Tablet,Chicago
4925,Evening,Mobile,San Francisco
4926,Afternoon,Mobile,Chicago
4927,Morning,Tablet,Los Angeles
4928,Night,Mobile,New York
4929,Night,Desktop,Los Angeles
4930,Afternoon,Mobile,Chicago
4931,Morning,Desktop,Houston
4932,Evening,Tablet,New York
4933,Morning,Mobile,San Francisco
4934,Night,Mobile,New York
4935,Morning,Mobile,Houston
4936,Morning,Desktop,San Francisco
4937,Night,Desktop,Houston
4938,Night,Mobile,Houston
4939,Evening,Mobile,Los Angeles
4940,Morning,Desktop,Houston
4941,Night,Desktop,Houston
4942,Afternoon,Mobile,San Francisco
4943,Night,Mobile,Houston
4944,Evening,Desktop,Houston
4945,Evening,Mobile,San Francisco
4946,Afternoon,Tablet,San Francisco
4947,Evening,Mobile,San Francisco
4948,Morning,Desktop,Los Angeles
4949,Evening,Mobile,Chicago
4950,Afternoon,Tablet,Houston
4951,Evening,Mobile,San Francisco
4952,Afternoon,Mobile,Houston
4953,Evening,Mobile,Houston
4954,Night,Desktop,Los Angeles
4955,Afternoon,Mobile,Houston
4956,Evening,Mobile,Houston
4957,Morning,Mobile,Los Angeles
4958,Afternoon,Mobile,New York
4959,Afternoon,Mobile,Houston
4960,Evening,Mobile,Los Angeles
4961,Night,Desktop,San Francisco
4962,Night,Desktop,Chicago
4963,Evening,Desktop,New York
4964,Evening,Tablet,Los Angeles
4965,Morning,Mobile,Houston
4966,Evening,Desktop,Chicago
4967,Afternoon,Mobile,Chicago
4968,Evening,Mobile,New York
4969,Morning,Mobile,Los Angeles
4970,Evening,Mobile,Houston
4971,Evening,Mobile,San Francisco
4972,Afternoon,Mobile,San Francisco
4973,Night,Desktop,Houston
4974,Evening,Mobile,Houston
4975,Morning,Mobile,Chicago
4976,Evening,Mobile,New York
4977,Evening,Mobile,San Francisco
4978,Afternoon,Mobile,Los Angeles
4979,Night,Mobile,Chicago
4980,Night,Mobile,Los Angeles
4981,Night,Desktop,Chicago
4982,Evening,Desktop,Chicago
4983,Afternoon,Mobile,San Francisco
4984,Afternoon,Mobile,Chicago
4985,Evening,Desktop,Chicago
4986,Afternoon,Mobile,San Francisco
4987,Night,Mobile,San Francisco
4988,Afternoon,Mobile,Houston
4989,Evening,Desktop,Los Angeles
4990,Evening,Mobile,New York
4991,Morning,Desktop,Chicago
4992,Morning,Mobile,Houston
4993,Afternoon,Mobile,Houston
4994,Afternoon,Mobile,San Francisco
4995,Evening,Desktop,Chicago
4996,Morning,Desktop,San Francisco
4997,Morning,Mobile,Los Angeles
4998,Night,Mobile,Chicago
4999,Night,Mobile,Chicago
5000,Evening,Mobile,Los Angeles
