user_id,age,gender,location,interests_categories,avg_preferred_price,preferred_brands,common_interaction_types,interacted_products,high_rated_products
899,45,Other,Houston,"['Electronics', 'Home & Kitchen', 'Books']",279.07,"['BrandC', 'BrandD', 'BrandA']","['view', 'purchase', 'add_to_cart']","[166, 496, 308, 409, 233, 107]",[307]
900,27,Female,Chicago,"['Home & Kitchen', 'Clothing', 'Electronics']",309.46,"['BrandB', 'BrandA', 'BrandC']","['view', 'add_to_cart']","[323, 237, 405, 77, 218]","[460, 215]"
901,56,Female,San Francisco,"['Electronics', 'Beauty', 'Sports']",223.94,"['BrandE', 'BrandC', 'BrandA']","['view', 'add_to_cart']","[121, 392, 190, 128]",[430]
902,34,Female,New York,"['Beauty', 'Electronics', 'Home & Kitchen']",270.05,"['BrandE', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[241, 208, 312, 104, 400, 287]",[]
903,56,Female,Los Angeles,"['Sports', 'Electronics', 'Home & Kitchen']",163.61,"['BrandA', 'BrandC', 'BrandB']","['add_to_cart', 'purchase', 'view']","[323, 208, 490, 67, 365, 97]",[]
904,39,Other,Houston,"['Sports', 'Electronics', 'Home & Kitchen']",276.71,"['BrandE', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[317, 156, 314, 473, 455]",[367]
905,43,Female,Los Angeles,"['Sports', 'Beauty', 'Clothing']",241.43,"['BrandA', 'BrandC', 'BrandB']","['view', 'purchase', 'add_to_cart']","[132, 165, 268, 236, 310, 388]",[]
906,61,Female,New York,"['Clothing', 'Home & Kitchen', 'Beauty']",309.45,"['BrandA', 'BrandD', 'BrandE']","['view', 'add_to_cart']","[291, 353, 404, 403, 476]","[438, 107]"
907,42,Other,Los Angeles,"['Toys', 'Clothing', 'Books']",171.18,"['BrandB', 'BrandC', 'BrandE']","['view', 'add_to_cart']","[313, 137, 43, 129]","[153, 216]"
908,34,Male,New York,"['Electronics', 'Books', 'Beauty']",239.57,"['BrandE', 'BrandB', 'BrandD']","['view', 'add_to_cart']","[134, 105, 456, 483]",[333]
909,30,Other,Chicago,"['Sports', 'Electronics', 'Home & Kitchen']",262.9,"['BrandD', 'BrandC', 'BrandA']","['add_to_cart', 'view']","[235, 202, 146, 215, 300, 447]",[223]
910,37,Male,Houston,"['Toys', 'Sports', 'Electronics']",217.32,"['BrandC', 'BrandB']","['view', 'add_to_cart']","[280, 405, 150]","[74, 161]"
911,42,Other,New York,"['Home & Kitchen', 'Books', 'Toys']",250.88,"['BrandD', 'BrandB', 'BrandA']","['view', 'purchase']","[229, 449, 357, 19]",[117]
912,21,Other,Los Angeles,"['Toys', 'Electronics', 'Beauty']",246.53,"['BrandE', 'BrandC', 'BrandB']","['view', 'add_to_cart']","[136, 500, 346, 431, 384, 121, 248, 412]",[414]
913,27,Female,Houston,"['Toys', 'Clothing', 'Sports']",231.0,"['BrandA', 'BrandD', 'BrandE']","['view', 'purchase', 'add_to_cart']","[100, 116, 495, 358, 301]",[356]
914,20,Male,Chicago,"['Home & Kitchen', 'Beauty', 'Electronics']",260.07,"['BrandD', 'BrandB', 'BrandA']","['add_to_cart', 'view', 'purchase']","[371, 291, 297, 156, 384, 333, 116, 50]","[37, 391]"
915,58,Female,Houston,"['Electronics', 'Home & Kitchen', 'Sports']",279.35,"['BrandE', 'BrandB', 'BrandA']","['add_to_cart', 'view', 'purchase']","[400, 300, 120, 111, 225, 269, 410, 210]",[]
916,62,Male,New York,"['Beauty', 'Books', 'Clothing']",345.04,"['BrandD', 'BrandC', 'BrandA']","['view', 'purchase', 'add_to_cart']","[437, 444, 202, 296]","[301, 259]"
917,35,Other,Chicago,"['Home & Kitchen', 'Sports', 'Electronics']",249.58,"['BrandE', 'BrandB', 'BrandA']","['purchase', 'view', 'add_to_cart']","[210, 244, 278, 364, 382, 260, 197, 71]",[]
918,64,Other,Los Angeles,"['Books', 'Sports', 'Beauty']",245.34,"['BrandA', 'BrandD']",['view'],"[104, 342]","[393, 93]"
919,53,Male,Chicago,"['Toys', 'Electronics', 'Beauty']",247.19,"['BrandA', 'BrandD', 'BrandB']","['view', 'add_to_cart', 'purchase']","[153, 212, 70, 420, 190, 369, 465, 253, 319]",[205]
920,64,Female,Chicago,"['Electronics', 'Books', 'Beauty']",336.46,"['BrandB', 'BrandA', 'BrandC']","['view', 'add_to_cart']","[85, 349, 187, 358, 87, 396, 414, 173, 17, 79]",[315]
921,39,Female,San Francisco,"['Toys', 'Books', 'Sports']",271.64,"['BrandD', 'BrandB', 'BrandC']","['view', 'add_to_cart']","[403, 343, 457, 168, 280, 356, 249, 26, 250, 254]","[242, 50]"
922,51,Female,Chicago,"['Electronics', 'Home & Kitchen', 'Clothing']",216.53,"['BrandC', 'BrandB', 'BrandA']","['view', 'purchase']","[190, 242, 322, 184, 482]","[179, 257]"
923,64,Female,Chicago,"['Clothing', 'Sports', 'Electronics']",243.43,"['BrandA', 'BrandC', 'BrandB']","['add_to_cart', 'view']","[460, 155, 392, 65, 228, 112, 8]",[]
924,25,Other,Houston,"['Books', 'Beauty', 'Toys']",250.17,"['BrandA', 'BrandC', 'BrandD']","['view', 'add_to_cart']","[164, 482, 203, 316, 376]","[66, 233]"
925,57,Other,Los Angeles,"['Toys', 'Electronics', 'Clothing']",256.5,"['BrandA', 'BrandC', 'BrandD']","['view', 'add_to_cart']","[422, 152, 347, 161, 402, 340, 314, 497]","[67, 422]"
926,61,Other,Houston,"['Home & Kitchen', 'Books', 'Toys']",256.95,"['BrandC', 'BrandE', 'BrandA']","['view', 'add_to_cart', 'purchase']","[204, 245, 226, 193, 44]",[246]
927,36,Other,Houston,"['Home & Kitchen', 'Sports', 'Toys']",215.08,"['BrandC', 'BrandE', 'BrandA']","['add_to_cart', 'view', 'purchase']","[454, 376, 235]",[158]
928,59,Other,New York,"['Books', 'Electronics', 'Sports']",208.82,"['BrandB', 'BrandD', 'BrandE']","['view', 'add_to_cart', 'purchase']","[497, 241, 79, 2, 172, 372]",[133]
929,58,Female,Houston,"['Sports', 'Toys', 'Clothing']",317.6,"['BrandE', 'BrandB', 'BrandC']","['add_to_cart', 'view']","[303, 238, 31, 482, 151, 386, 373, 339]",[225]
930,54,Female,San Francisco,"['Electronics', 'Toys', 'Home & Kitchen']",262.77,"['BrandA', 'BrandB', 'BrandD']","['add_to_cart', 'view']","[368, 114, 380, 187]",[278]
931,23,Female,San Francisco,"['Books', 'Beauty', 'Electronics']",281.94,"['BrandC', 'BrandE', 'BrandB']","['view', 'add_to_cart']","[446, 499, 431]",[478]
932,43,Female,New York,"['Toys', 'Sports', 'Books']",330.52,"['BrandC', 'BrandE']","['view', 'add_to_cart']","[283, 144, 358]",[62]
933,51,Other,Los Angeles,"['Home & Kitchen', 'Books', 'Beauty']",311.89,"['BrandE', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[41, 249, 156]","[439, 202]"
934,62,Other,Los Angeles,"['Books', 'Electronics', 'Sports']",246.92,"['BrandB', 'BrandE']",['add_to_cart'],"[403, 415]",[]
935,23,Other,Houston,"['Home & Kitchen', 'Beauty', 'Toys']",226.98,"['BrandA', 'BrandC', 'BrandE']","['view', 'purchase']","[363, 55, 62, 500, 151]","[437, 395]"
936,54,Male,Houston,"['Electronics', 'Sports', 'Clothing']",277.82,"['BrandC', 'BrandB', 'BrandE']","['view', 'purchase', 'add_to_cart']","[60, 487, 100, 150, 448, 161, 477]","[323, 458, 149]"
937,50,Female,Houston,"['Electronics', 'Home & Kitchen', 'Books']",211.73,"['BrandE', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[237, 455, 177, 434]",[354]
938,39,Female,Los Angeles,"['Electronics', 'Toys', 'Books']",307.36,"['BrandC', 'BrandB', 'BrandE']","['view', 'add_to_cart']","[247, 158, 183, 127, 168, 242, 297, 256, 375]","[228, 47]"
939,38,Other,Chicago,"['Books', 'Toys', 'Sports']",210.07,"['BrandB', 'BrandD', 'BrandA']","['view', 'purchase']","[21, 33, 111, 417, 214, 55, 1]",[]
940,23,Female,San Francisco,"['Toys', 'Electronics', 'Beauty']",245.86,"['BrandB', 'BrandC', 'BrandE']","['view', 'purchase', 'add_to_cart']","[175, 116, 337, 492, 228, 205]","[386, 16, 377]"
941,23,Female,Chicago,"['Books', 'Home & Kitchen']",381.5,"['BrandE', 'BrandD', 'BrandC']",['view'],"[321, 453, 207]",[169]
942,21,Other,Chicago,"['Sports', 'Electronics', 'Clothing']",286.55,"['BrandC', 'BrandD', 'BrandE']","['view', 'add_to_cart', 'purchase']","[401, 61, 466, 230, 414, 158]",[56]
943,47,Male,Los Angeles,"['Toys', 'Clothing', 'Home & Kitchen']",239.91,"['BrandD', 'BrandE', 'BrandA']","['view', 'add_to_cart']","[490, 65, 288, 436, 349]","[492, 320]"
944,28,Male,Chicago,"['Sports', 'Books', 'Home & Kitchen']",251.0,"['BrandA', 'BrandC']","['add_to_cart', 'view']","[158, 104]",[35]
945,47,Male,New York,"['Home & Kitchen', 'Books', 'Clothing']",216.02,"['BrandC', 'BrandB', 'BrandD']","['view', 'purchase']","[330, 416, 108, 447, 468, 184, 157, 459]","[194, 27]"
946,48,Other,Houston,"['Clothing', 'Toys', 'Home & Kitchen']",242.76,"['BrandC', 'BrandA', 'BrandE']","['view', 'add_to_cart']","[222, 115, 145, 468]","[114, 23, 77]"
947,41,Female,New York,"['Home & Kitchen', 'Books', 'Sports']",245.74,"['BrandB', 'BrandA']","['view', 'add_to_cart', 'purchase']","[58, 378, 89, 465, 343]",[27]
948,26,Other,San Francisco,"['Toys', 'Beauty', 'Home & Kitchen']",273.66,"['BrandC', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[115, 149, 480, 183, 405, 170]",[342]
949,20,Other,Houston,"['Home & Kitchen', 'Toys', 'Electronics']",169.23,"['BrandD', 'BrandE', 'BrandA']","['add_to_cart', 'view']","[105, 46, 322, 107]","[60, 120, 324, 184]"
950,48,Female,Chicago,"['Books', 'Home & Kitchen', 'Beauty']",178.69,"['BrandC', 'BrandA', 'BrandD']","['view', 'add_to_cart', 'purchase']","[76, 262, 500, 45, 169, 90, 471]","[158, 218]"
951,57,Male,San Francisco,"['Books', 'Home & Kitchen', 'Sports']",179.34,"['BrandE', 'BrandD', 'BrandC']","['add_to_cart', 'view']","[390, 475, 144, 247]",[469]
952,54,Male,Houston,"['Beauty', 'Toys', 'Books']",240.94,"['BrandA', 'BrandE', 'BrandD']","['view', 'add_to_cart']","[276, 135, 224, 54]",[391]
953,53,Other,Chicago,"['Sports', 'Home & Kitchen', 'Beauty']",366.34,"['BrandB', 'BrandC', 'BrandA']","['view', 'add_to_cart']","[230, 359, 28]",[186]
954,41,Male,New York,"['Sports', 'Clothing', 'Beauty']",256.19,"['BrandE', 'BrandB', 'BrandA']","['view', 'add_to_cart', 'purchase']","[430, 141, 110, 142, 415, 324, 208, 115, 417]","[71, 239, 217]"
955,48,Other,Houston,"['Toys', 'Books', 'Sports']",344.26,['BrandA'],"['view', 'add_to_cart']","[278, 398, 104, 95, 234]",[]
956,23,Other,Chicago,"['Books', 'Sports', 'Clothing']",276.62,"['BrandA', 'BrandE', 'BrandC']",['view'],"[349, 254, 225, 273]","[203, 192]"
957,19,Female,New York,"['Books', 'Clothing', 'Electronics']",288.86,"['BrandA', 'BrandE']","['view', 'add_to_cart']","[393, 438, 333]",[]
958,37,Female,San Francisco,"['Home & Kitchen', 'Beauty', 'Toys']",294.17,"['BrandA', 'BrandB', 'BrandC']",['view'],"[402, 433]",[143]
959,45,Female,San Francisco,"['Beauty', 'Sports', 'Clothing']",187.19,"['BrandC', 'BrandD', 'BrandB']","['view', 'add_to_cart']","[90, 267, 249]","[271, 224, 318]"
960,28,Other,San Francisco,"['Sports', 'Home & Kitchen', 'Toys']",289.14,"['BrandA', 'BrandC', 'BrandD']","['view', 'add_to_cart', 'purchase']","[199, 310, 232, 418, 274, 286, 133, 378, 81]",[132]
961,21,Female,San Francisco,"['Home & Kitchen', 'Sports']",161.51,"['BrandB', 'BrandE']","['view', 'add_to_cart']","[433, 331, 71]",[]
962,32,Male,Los Angeles,"['Books', 'Electronics', 'Home & Kitchen']",102.21,"['BrandA', 'BrandD', 'BrandC']","['view', 'purchase']","[417, 46, 455, 464, 144]","[440, 434]"
963,23,Male,Houston,"['Books', 'Beauty', 'Home & Kitchen']",268.64,"['BrandE', 'BrandD', 'BrandA']","['view', 'purchase', 'add_to_cart']","[443, 53, 363, 459, 336, 106, 208, 199, 212, 234]",[73]
964,47,Other,Houston,"['Home & Kitchen', 'Sports', 'Clothing']",263.17,"['BrandC', 'BrandA']",['add_to_cart'],[394],[204]
965,55,Other,Los Angeles,"['Books', 'Toys', 'Home & Kitchen']",345.67,"['BrandA', 'BrandC', 'BrandB']",['view'],"[6, 42, 246, 8]",[]
966,19,Female,Chicago,"['Beauty', 'Clothing']",318.67,"['BrandD', 'BrandB']","['purchase', 'view']","[163, 468]",[]
967,32,Other,Chicago,"['Electronics', 'Sports', 'Clothing']",243.27,"['BrandE', 'BrandD', 'BrandB']","['view', 'purchase']","[436, 223, 282, 341, 15, 58]",[]
968,28,Other,San Francisco,"['Books', 'Toys', 'Home & Kitchen']",250.53,"['BrandC', 'BrandA', 'BrandE']","['view', 'add_to_cart']","[90, 6, 240, 9]",[25]
969,25,Male,New York,['Beauty'],319.38,"['BrandD', 'BrandC']",['view'],"[381, 481]",[]
970,43,Male,Chicago,"['Books', 'Beauty', 'Electronics']",218.57,"['BrandB', 'BrandE', 'BrandA']","['view', 'add_to_cart']","[10, 156, 133, 163, 249, 454, 330]",[]
971,62,Female,New York,"['Home & Kitchen', 'Sports', 'Beauty']",339.95,"['BrandA', 'BrandD', 'BrandB']","['view', 'add_to_cart']","[231, 22, 106, 381, 377, 446]",[106]
972,61,Other,Houston,"['Beauty', 'Home & Kitchen', 'Toys']",297.43,"['BrandE', 'BrandA', 'BrandB']","['view', 'add_to_cart', 'purchase']","[372, 496, 41, 481, 119]",[]
973,22,Other,New York,"['Toys', 'Electronics', 'Beauty']",294.28,"['BrandD', 'BrandC', 'BrandB']","['view', 'add_to_cart']","[214, 376, 323, 176, 51, 387, 49, 154, 105, 359, 229]",[50]
974,23,Male,Houston,"['Home & Kitchen', 'Clothing', 'Electronics']",298.71,"['BrandE', 'BrandC', 'BrandA']","['add_to_cart', 'view', 'purchase']","[7, 36, 62, 438, 128]",[]
975,43,Other,Los Angeles,"['Home & Kitchen', 'Books', 'Sports']",280.91,"['BrandC', 'BrandB', 'BrandD']","['view', 'add_to_cart']","[453, 396, 121, 329, 474, 362]",[32]
976,21,Male,Los Angeles,"['Books', 'Sports', 'Clothing']",316.5,"['BrandB', 'BrandA', 'BrandE']",['view'],"[465, 293, 438]",[]
977,36,Female,San Francisco,"['Toys', 'Sports', 'Electronics']",250.3,"['BrandD', 'BrandB', 'BrandC']","['purchase', 'add_to_cart']","[251, 57, 291]","[385, 449]"
978,37,Male,Chicago,"['Beauty', 'Sports', 'Electronics']",243.09,"['BrandE', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[159, 128, 408]","[279, 241, 362, 284]"
979,50,Other,San Francisco,"['Electronics', 'Beauty', 'Home & Kitchen']",206.6,"['BrandC', 'BrandB', 'BrandE']","['view', 'purchase', 'add_to_cart']","[191, 489, 201, 288, 123, 484]","[479, 177, 333, 237]"
980,37,Female,Houston,"['Books', 'Sports', 'Clothing']",235.88,"['BrandC', 'BrandB', 'BrandA']","['add_to_cart', 'view', 'purchase']","[438, 101, 170]",[]
981,29,Male,San Francisco,"['Books', 'Home & Kitchen', 'Clothing']",162.07,"['BrandD', 'BrandE', 'BrandA']","['add_to_cart', 'view', 'purchase']","[130, 118, 428, 326, 144, 489, 171]",[242]
982,64,Male,New York,"['Books', 'Sports', 'Home & Kitchen']",201.15,"['BrandA', 'BrandE', 'BrandD']","['view', 'add_to_cart', 'purchase']","[289, 80, 143, 227]",[]
983,18,Female,Houston,"['Clothing', 'Home & Kitchen', 'Books']",227.56,"['BrandC', 'BrandE', 'BrandA']","['view', 'add_to_cart', 'purchase']","[38, 393, 135, 372]",[216]
984,43,Female,Los Angeles,"['Beauty', 'Electronics', 'Clothing']",238.13,"['BrandB', 'BrandA', 'BrandE']","['view', 'add_to_cart']","[12, 313, 203, 220, 270, 244, 237]","[15, 295, 450]"
985,31,Male,Chicago,"['Home & Kitchen', 'Clothing', 'Electronics']",350.67,"['BrandC', 'BrandE', 'BrandA']","['view', 'add_to_cart']","[221, 264, 73, 442, 37, 108, 177]",[]
986,55,Other,Houston,"['Toys', 'Home & Kitchen', 'Beauty']",259.81,"['BrandB', 'BrandA', 'BrandC']","['view', 'add_to_cart']","[151, 240, 153, 288, 387, 208, 304]",[]
987,54,Male,Houston,"['Beauty', 'Electronics', 'Sports']",248.5,"['BrandB', 'BrandE', 'BrandD']",['view'],"[105, 15, 386]",[282]
988,28,Female,New York,"['Sports', 'Toys', 'Clothing']",239.51,"['BrandA', 'BrandB', 'BrandE']","['view', 'add_to_cart']","[398, 217, 396, 79, 189, 433, 110, 319]",[243]
989,53,Male,Chicago,"['Home & Kitchen', 'Sports', 'Books']",311.51,"['BrandC', 'BrandA']","['view', 'add_to_cart']","[389, 203, 258]",[177]
990,30,Female,Los Angeles,"['Books', 'Beauty', 'Toys']",429.42,"['BrandD', 'BrandE']","['add_to_cart', 'view']","[192, 381, 183, 320, 231]",[]
991,60,Female,Houston,"['Clothing', 'Sports', 'Home & Kitchen']",309.1,"['BrandA', 'BrandE', 'BrandD']","['view', 'purchase']","[50, 328, 187, 8, 284]","[495, 445]"
992,20,Other,Houston,"['Home & Kitchen', 'Books', 'Sports']",269.66,"['BrandC', 'BrandE', 'BrandB']","['view', 'add_to_cart', 'purchase']","[403, 99, 226, 88, 230, 401, 228, 363]",[167]
993,50,Female,New York,"['Clothing', 'Electronics', 'Beauty']",134.41,"['BrandE', 'BrandD', 'BrandB']","['view', 'add_to_cart']","[195, 471, 191, 61]",[]
994,23,Female,San Francisco,"['Electronics', 'Home & Kitchen', 'Books']",245.0,"['BrandA', 'BrandE', 'BrandC']","['view', 'purchase', 'add_to_cart']","[317, 277, 157, 378]",[]
995,27,Other,Los Angeles,"['Beauty', 'Toys', 'Home & Kitchen']",287.22,"['BrandB', 'BrandD', 'BrandC']",['view'],[178],"[168, 405]"
996,22,Female,Chicago,"['Home & Kitchen', 'Clothing', 'Toys']",228.63,"['BrandA', 'BrandB']","['view', 'add_to_cart']","[23, 416, 437]",[143]
997,40,Other,Houston,"['Beauty', 'Books', 'Electronics']",267.97,"['BrandB', 'BrandA', 'BrandE']","['add_to_cart', 'view', 'purchase']","[141, 412, 115, 270, 415]",[397]
998,27,Other,Houston,"['Beauty', 'Electronics', 'Clothing']",266.77,"['BrandD', 'BrandA', 'BrandE']",['view'],"[495, 146, 413, 327]",[]
999,61,Female,Los Angeles,"['Home & Kitchen', 'Clothing', 'Books']",205.54,"['BrandD', 'BrandE', 'BrandA']",['view'],"[94, 428, 102, 325, 41, 48]",[]
1000,19,Female,San Francisco,"['Books', 'Clothing', 'Electronics']",293.2,"['BrandE', 'BrandB', 'BrandC']","['view', 'add_to_cart']","[71, 173, 15, 485]","[469, 474]"
1003,25,Male,New York,[],0.0,[],[],[],[]
